mobley_id,atoms,coords,smiles,hfe
mobley_7754849,"['C', 'C', 'O', 'P', 'S', 'O', 'C', 'C', 'S', 'C', 'S', 'P', 'S', 'O', 'C', 'C', 'O', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.258, -1.544, 4.107], [-0.599, -2.223, 2.797], [0.597, -2.455, 2.073], [0.549, -3.18, 0.608], [-0.231, -4.978, 0.691], [2.159, -3.212, 0.32], [2.661, -3.769, -0.883], [4.172, -3.666, -0.883], [-0.287, -1.77, -0.747], [0.834, -0.354, -0.702], [0.295, 0.977, -1.8], [1.734, 2.535, -1.605], [1.486, 4.171, -2.658], [3.21, 1.87, -1.827], [3.527, 1.226, -3.05], [4.948, 0.706, -2.981], [1.833, 2.909, -0.016], [0.697, 3.37, 0.696], [1.087, 3.633, 2.135], [-1.161, -1.349, 4.692], [0.42, -2.167, 4.699], [0.257, -0.595, 3.927], [-1.258, -1.588, 2.196], [-1.094, -3.181, 2.979], [2.349, -4.817, -0.945], [2.24, -3.221, -1.731], [4.593, -4.088, -1.8], [4.487, -2.62, -0.799], [4.595, -4.196, -0.023], [1.829, -0.685, -1.011], [0.905, 0.028, 0.319], [2.826, 0.4, -3.207], [3.422, 1.945, -3.868], [5.226, 0.202, -3.911], [5.65, 1.527, -2.801], [5.062, 0.003, -2.15], [0.332, 4.288, 0.224], [-0.087, 2.607, 0.645], [0.231, 3.991, 2.714], [1.473, 2.722, 2.603], [1.886, 4.38, 2.187]]",CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-10.64
mobley_7758918,"['C', 'C', 'C', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.769, -0.581, -0.52], [0.392, -0.806, -1.974], [-0.908, -1.556, -2.111], [-1.611, -1.955, -1.194], [-1.206, -1.735, -3.423], [1.715, -0.035, -0.452], [0.0, 0.0, -0.0], [0.883, -1.533, 0.009], [0.29, 0.161, -2.476], [1.18, -1.385, -2.467], [-0.524, -1.345, -4.01]]",CCC(=O)O,-9.09
mobley_7768165,"['C', 'C', 'Br', 'Cl', 'H', 'H', 'H', 'H']","[[-0.269, 0.522, 0.49], [0.238, -0.548, -0.451], [1.341, 0.27, -1.832], [-1.279, -0.209, 1.758], [0.555, 1.047, 0.983], [-0.879, 1.264, -0.035], [-0.576, -1.064, -0.969], [0.87, -1.282, 0.057]]",C(CBr)Cl,-0.8
mobley_7769613,"['C', 'C', 'C', 'C', 'Br', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.27, -1.12, 0.896], [0.017, 0.236, 0.241], [-1.379, 0.297, -0.375], [1.091, 0.555, -0.795], [0.113, 1.612, 1.651], [1.27, -1.172, 1.341], [-0.455, -1.324, 1.694], [0.191, -1.93, 0.162], [-1.569, 1.268, -0.848], [-1.515, -0.473, -1.143], [-2.151, 0.144, 0.388], [0.916, 1.528, -1.27], [1.12, -0.198, -1.591], [2.084, 0.586, -0.332]]",CC(C)(C)Br,0.44
mobley_7774695,"['C', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[3.005, -1.581, -2.299], [1.929, -1.014, -1.522], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [2.813, -1.44, -3.366], [3.094, -2.652, -2.096], [3.952, -1.097, -2.045], [1.162, -0.574, -2.018], [3.767, -2.08, 0.093], [3.685, -2.114, 2.564], [1.766, -1.095, 3.761], [-0.075, -0.037, 2.479], [-0.006, 0.003, 0.009]]",CNc1ccccc1,-5.72
mobley_778352,"['C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.944, -0.41, 0.392], [-1.357, 0.248, 1.646], [-2.453, -0.004, 2.386], [-2.732, 0.762, 3.65], [-3.478, -1.046, 2.035], [-1.349, 0.099, -0.496], [0.148, -0.421, 0.257], [-1.293, -1.45, 0.323], [-0.678, 1.025, 1.992], [-3.328, 1.653, 3.429], [-3.289, 0.138, 4.356], [-1.815, 1.09, 4.149], [-3.209, -2.006, 2.486], [-4.462, -0.75, 2.412], [-3.572, -1.204, 0.957]]",CC=C(C)C,2.27
mobley_7794077,"['C', 'C', 'C', 'O', 'N', 'C', 'O', 'N', 'C', 'F', 'F', 'F', 'H', 'H', 'H']","[[1.162, 1.507, 2.583], [0.783, 0.389, 1.952], [1.536, -0.869, 2.231], [1.239, -1.928, 1.686], [2.578, -0.739, 3.141], [2.965, 0.433, 3.794], [3.902, 0.473, 4.591], [2.204, 1.545, 3.468], [-0.353, 0.329, 0.982], [-0.931, 1.54, 0.836], [0.067, -0.076, -0.235], [-1.305, -0.534, 1.396], [0.661, 2.456, 2.429], [3.11, -1.579, 3.353], [2.425, 2.436, 3.902]]",c1c(c(=O)[nH]c(=O)[nH]1)C(F)(F)F,-17.35
mobley_7814642,"['C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'Cl', 'Cl', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.472, 0.269, -0.329], [1.689, -1.075, 4.401], [4.19, -2.406, 2.838], [1.931, -1.028, -1.198], [3.753, -2.074, 0.067], [-0.078, -0.034, 2.477]]",c1cc(c(cc1Cl)Cl)Cl,-0.12
mobley_7829570,"['C', 'C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'O', 'O', 'C', 'F', 'F', 'F', 'N', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-5.901, 4.644, 1.664], [-4.696, 3.722, 1.561], [-3.586, 4.143, 2.526], [-2.363, 3.236, 2.445], [-1.323, 3.634, 3.352], [-0.751, 4.98, 3.225], [-0.137, 5.146, 1.889], [-0.853, 2.775, 4.36], [0.21, 1.911, 4.1], [0.676, 1.057, 5.1], [0.079, 1.068, 6.36], [-0.985, 1.932, 6.62], [-1.451, 2.785, 5.62], [-2.538, 3.656, 5.915], [-3.707, 3.254, 5.711], [-2.292, 4.798, 6.369], [0.577, 0.156, 7.43], [1.621, -0.632, 7.035], [1.026, 0.81, 8.541], [-0.383, -0.706, 7.875], [0.841, 1.877, 2.824], [1.816, 2.635, 2.612], [0.401, 1.092, 1.952], [-6.691, 4.337, 0.971], [-6.311, 4.62, 2.679], [-5.625, 5.678, 1.434], [-5.01, 2.695, 1.781], [-4.327, 3.735, 0.529], [-3.293, 5.18, 2.319], [-3.973, 4.116, 3.552], [-1.942, 3.226, 1.434], [-2.64, 2.21, 2.708], [-1.571, 5.673, 3.382], [-0.023, 5.076, 4.024], [0.297, 6.145, 1.77], [0.636, 4.392, 1.707], [-0.916, 5.024, 1.126], [1.507, 0.382, 4.903], [-1.448, 1.935, 7.605]]",CCCC[N@](CC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],-2.3
mobley_7859387,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-3.518, -0.172, 0.119], [-2.181, 0.22, -0.487], [-1.013, -0.384, 0.293], [0.331, 0.014, -0.321], [1.5, -0.592, 0.462], [2.853, -0.211, -0.13], [3.986, -0.817, 0.656], [3.818, -1.525, 1.644], [-4.339, 0.27, -0.454], [-3.598, 0.179, 1.153], [-3.648, -1.259, 0.115], [-2.097, 1.313, -0.497], [-2.146, -0.118, -1.53], [-1.055, -0.046, 1.336], [-1.104, -1.477, 0.303], [0.372, -0.326, -1.363], [0.415, 1.107, -0.334], [1.41, -1.684, 0.453], [1.444, -0.272, 1.51], [2.977, 0.876, -0.166], [2.93, -0.595, -1.153], [5.003, -0.554, 0.317]]",CCCCCCC=O,-2.7
mobley_7860938,"['C', 'C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-6.194, 2.718, 2.847], [-4.843, 2.76, 2.151], [-3.732, 3.184, 3.115], [-2.363, 3.236, 2.445], [-1.323, 3.634, 3.352], [-0.017, 3.678, 2.692], [1.076, 4.099, 3.653], [2.458, 4.155, 2.997], [3.527, 4.581, 3.991], [-6.984, 2.414, 2.152], [-6.174, 2.0, 3.673], [-6.456, 3.699, 3.256], [-4.62, 1.769, 1.74], [-4.899, 3.457, 1.308], [-3.972, 4.165, 3.543], [-3.686, 2.471, 3.946], [-2.359, 3.934, 1.602], [-2.094, 2.244, 2.067], [-1.265, 2.977, 4.138], [0.152, 2.688, 2.277], [-0.123, 4.394, 1.881], [1.107, 3.422, 4.516], [0.818, 5.095, 4.033], [2.444, 4.864, 2.16], [2.724, 3.174, 2.588], [4.512, 4.619, 3.515], [3.302, 5.576, 4.387], [3.579, 3.884, 4.834]]",CCCCNCCCC,-2.08
mobley_7869158,"['C', 'C', 'C', 'H', 'C', 'O', 'N', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.978, -0.033, -0.236], [1.41, 0.679, -1.511], [0.639, 0.188, -2.739], [0.808, -0.886, -2.88], [1.061, 0.942, -3.993], [-0.755, 0.39, -2.527], [-1.576, -0.413, -3.364], [-1.016, -1.173, -4.158], [-2.778, -0.229, -3.171], [1.542, 0.335, 0.627], [1.13, -1.114, -0.311], [-0.085, 0.145, -0.046], [2.485, 0.524, -1.659], [1.246, 1.755, -1.374], [0.507, 0.587, -4.869], [0.895, 2.018, -3.884], [2.123, 0.773, -4.203]]",CC[C@H](C)O[N+](=O)[O-],-1.86
mobley_7893124,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-1.006, 0.025, -0.434], [-2.09, 0.33, 0.622], [-1.778, 1.683, 1.295], [-3.429, 0.495, -0.134], [-2.108, -0.784, 1.681], [-3.265, -1.536, 1.884], [-3.281, -2.546, 2.846], [-2.14, -2.805, 3.604], [-0.982, -2.053, 3.402], [-0.966, -1.043, 2.44], [-1.197, -0.931, -0.933], [-0.962, 0.791, -1.216], [-0.012, -0.032, 0.026], [-2.519, 1.949, 2.056], [-0.801, 1.661, 1.794], [-1.757, 2.495, 0.559], [-4.249, 0.715, 0.56], [-3.386, 1.321, -0.854], [-3.701, -0.418, -0.676], [-4.159, -1.341, 1.298], [-4.182, -3.131, 3.003], [-2.152, -3.592, 4.353], [-0.094, -2.254, 3.993], [-0.06, -0.463, 2.289]]",CC(C)(C)c1ccccc1,-0.8
mobley_7912193,"['C', 'C', 'C', 'C', 'O', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-2.122, -2.449, 4.168], [-1.867, -2.756, 2.7], [-3.155, -2.688, 1.884], [-2.905, -2.995, 0.414], [-4.138, -2.916, -0.288], [-4.082, -3.166, -1.625], [-3.079, -3.449, -2.261], [-5.429, -3.051, -2.239], [-5.594, -3.27, -3.607], [-6.86, -3.161, -4.183], [-7.961, -2.834, -3.392], [-7.796, -2.615, -2.024], [-6.53, -2.723, -1.448], [-9.196, -2.728, -3.954], [-1.194, -2.499, 4.746], [-2.549, -1.448, 4.291], [-2.825, -3.173, 4.59], [-1.137, -2.04, 2.305], [-1.423, -3.754, 2.614], [-3.895, -3.394, 2.281], [-3.611, -1.694, 1.975], [-2.208, -2.272, -0.023], [-2.497, -4.003, 0.289], [-4.743, -3.525, -4.233], [-6.982, -3.334, -5.249], [-8.65, -2.359, -1.403], [-6.413, -2.551, -0.381], [-9.149, -2.908, -4.906]]",CCCCOC(=O)c1ccc(cc1)O,-8.77
mobley_7913234,"['C', 'C', 'C', 'C', 'O', 'C', 'C', 'H', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.39, -1.021, -0.085], [-0.58, -2.024, 0.52], [-1.931, -1.992, -0.189], [-2.905, -2.995, 0.414], [-4.138, -2.916, -0.288], [-5.093, -3.832, 0.23], [-6.389, -3.699, -0.561], [-6.592, -2.644, -0.777], [-7.561, -4.327, 0.177], [-6.22, -4.367, -1.811], [1.356, -1.05, 0.43], [0.559, -1.23, -1.146], [-0.011, -0.006, 0.003], [-0.147, -3.029, 0.452], [-0.712, -1.799, 1.585], [-2.365, -0.987, -0.134], [-1.804, -2.207, -1.257], [-2.519, -4.016, 0.326], [-3.09, -2.773, 1.47], [-5.25, -3.595, 1.288], [-4.681, -4.843, 0.142], [-8.482, -4.222, -0.406], [-7.389, -5.391, 0.365], [-7.737, -3.824, 1.135], [-5.483, -3.926, -2.26]]",CCCCOC[C@H](C)O,-3.89
mobley_7943327,"['C', 'C', 'C', 'O', 'O', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.871, 0.547, 0.373], [-0.882, 0.551, 1.892], [-2.071, 1.298, 2.45], [-2.938, 1.844, 1.781], [-2.016, 1.261, 3.814], [-3.083, 1.932, 4.493], [-2.869, 1.795, 5.981], [-0.003, 0.002, -0.012], [-1.776, 0.067, -0.013], [-0.829, 1.567, -0.022], [0.031, 1.031, 2.26], [-0.918, -0.481, 2.257], [-3.074, 2.979, 4.191], [-4.023, 1.47, 4.189], [-3.669, 2.298, 6.531], [-2.845, 0.741, 6.277], [-1.909, 2.231, 6.278]]",CCC(=O)OCC,-3.22
mobley_7977115,"['C', 'C', 'C', 'C', 'H', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.893, -0.316, 0.347], [1.214, 0.14, 1.762], [0.153, -0.341, 2.758], [0.459, 0.109, 4.193], [1.427, -0.296, 4.508], [-0.628, -0.299, 5.195], [-0.344, 0.138, 6.622], [0.562, 1.534, 4.207], [1.654, 0.031, -0.359], [0.842, -1.407, 0.289], [-0.074, 0.087, 0.029], [2.197, -0.249, 2.05], [1.28, 1.234, 1.775], [-0.822, 0.058, 2.45], [0.093, -1.433, 2.711], [-1.585, 0.135, 4.878], [-0.776, -1.386, 5.162], [-1.147, -0.176, 7.297], [0.589, -0.314, 6.974], [-0.232, 1.223, 6.697], [-0.293, 1.873, 3.904]]",CCC[C@H](CC)O,-2.58
mobley_7983227,"['C', 'C', 'C', 'H', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.948, -0.427, -1.851], [2.127, 0.076, -0.426], [2.25, 1.609, -0.326], [1.334, 2.058, -0.731], [2.351, 2.013, 1.149], [3.44, 2.179, -1.11], [4.664, 1.64, -0.632], [1.864, -1.517, -1.884], [1.054, 0.005, -2.312], [2.812, -0.144, -2.46], [3.036, -0.381, -0.016], [1.294, -0.283, 0.189], [2.44, 3.098, 1.265], [3.223, 1.548, 1.621], [1.463, 1.687, 1.702], [3.482, 3.269, -1.021], [3.348, 1.935, -2.174], [5.372, 2.037, -1.165]]",CC[C@@H](C)CO,-3.0
mobley_7988076,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.273, 0.157, -0.19], [-1.254, 0.68, 0.346], [3.889, -2.232, 2.706], [1.928, -1.025, -1.198], [3.759, -2.076, 0.078], [1.761, -1.092, 3.761], [-0.072, -0.04, 2.49], [-0.195, 0.149, -1.299], [4.561, -2.584, 2.101]]",c1cc(ccc1C=O)O,-10.05
mobley_8006582,"['C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.246, 0.854, -0.931], [1.126, 0.481, -0.37], [0.845, -0.33, 0.886], [-0.458, -1.039, 0.562], [-1.268, 0.035, -0.146], [-0.294, 0.622, -2.001], [-0.444, 1.925, -0.821], [1.666, -0.135, -1.1], [1.74, 1.362, -0.161], [1.655, -1.027, 1.119], [0.709, 0.339, 1.744], [-0.274, -1.883, -0.113], [-0.962, -1.419, 1.456], [-2.043, -0.39, -0.792], [-1.764, 0.676, 0.592]]",C1CCCC1,1.65
mobley_8011706,"['C', 'N', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.969, -0.055, -0.559], [1.548, -1.361, -0.293], [0.783, -2.556, -0.607], [2.817, -1.442, 0.254], [3.558, -0.515, 0.561], [0.413, 0.295, 0.315], [0.286, -0.111, -1.411], [1.756, 0.668, -0.788], [1.0, -2.864, -1.628], [-0.279, -2.343, -0.509], [1.059, -3.353, 0.08], [3.136, -2.487, 0.404]]",CN(C)C=O,-6.93
mobley_8048190,"['C', 'C', 'O', 'N', 'H', 'H', 'H', 'H', 'H']","[[0.009, -1.071, -0.222], [-1.114, -1.734, 0.527], [-2.291, -1.58, 0.21], [-0.696, -2.499, 1.59], [0.213, -0.096, 0.231], [0.901, -1.699, -0.156], [-0.24, -0.917, -1.275], [-1.366, -2.994, 2.17], [0.282, -2.6, 1.841]]",CC(=O)N,-8.82
mobley_8052240,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'N', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.29, -1.687, -0.352], [0.956, -0.463, 0.226], [1.848, 0.168, 1.093], [3.081, -0.428, 1.384], [3.416, -1.654, 0.806], [2.518, -2.284, -0.064], [4.713, -2.294, 1.104], [5.008, -3.369, 0.597], [5.652, -1.618, 2.024], [6.885, -2.214, 2.315], [7.777, -1.583, 3.182], [7.442, -0.359, 3.759], [6.215, 0.238, 3.472], [5.317, -0.392, 2.602], [4.019, 0.248, 2.304], [3.691, 1.322, 2.791], [5.947, 1.479, 4.095], [0.594, -2.176, -1.026], [0.0, 0.0, -0.0], [1.562, 1.122, 1.528], [2.755, -3.238, -0.527], [7.168, -3.167, 1.878], [8.733, -2.045, 3.407], [8.149, 0.119, 4.433], [5.099, 1.958, 3.876], [6.651, 1.895, 4.668]]",c1ccc2c(c1)C(=O)c3cccc(c3C2=O)N,-12.21
mobley_8057732,"['C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'O', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.567, 0.224, 2.785], [3.889, -2.232, 2.705], [1.919, -1.02, -1.198], [3.759, -2.076, 0.078], [1.774, -1.099, 3.763], [0.007, -0.002, -0.014], [4.562, -2.583, 2.1]]",c1cc(cc(c1)Cl)O,-5.02
mobley_8117218,"['C', 'C', 'H', 'C', 'H', 'C', 'H', 'C', 'H', 'C', 'H', 'C', 'H', 'O', 'C', 'C', 'C', 'C', 'C', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'H', 'H']","[[2.507, -0.056, -0.407], [1.959, -0.754, 0.842], [2.245, -1.799, 0.971], [0.428, -0.469, 0.837], [0.117, -0.415, 1.893], [0.356, 0.971, 0.187], [0.01, 1.7, 0.938], [1.857, 1.291, -0.076], [2.051, 2.102, -0.779], [2.448, 1.546, 1.328], [2.074, 2.385, 1.891], [2.517, 0.173, 1.944], [2.195, 0.005, 2.958], [3.696, 0.934, 1.667], [-0.789, 0.801, -0.87], [-2.021, 0.655, 0.033], [-1.961, -0.567, 0.588], [-0.691, -1.242, 0.057], [-0.777, -0.668, -1.389], [-2.324, -1.146, -2.279], [0.446, -1.147, -2.57], [-0.616, -2.98, 0.186], [-3.013, -1.259, 1.719], [-3.165, 1.874, 0.297], [-0.858, 2.044, -2.092], [2.248, -0.489, -1.349], [3.604, -0.008, -0.42]]",C1[C@@H]2[C@H]3[C@@H]([C@H]1[C@H]4[C@@H]2O4)[C@@]5(C(=C([C@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl,-5.18
mobley_8118832,"['C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.468, 0.605, 0.769], [-1.585, 0.186, 1.374], [-2.269, -1.104, 1.063], [-2.306, -1.896, 2.241], [-0.004, 1.551, 1.026], [0.0, 0.0, 0.0], [-2.035, 0.82, 2.134], [-1.751, -1.667, 0.28], [-3.296, -0.91, 0.739], [-2.755, -2.725, 2.007]]",C=CCO,-3.29
mobley_8124669,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'C', 'O', 'C', 'C', 'O', 'C', 'Cl', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.754, 0.624, -4.188], [0.377, 0.031, -3.928], [0.459, -1.398, -3.5], [0.428, -2.394, -4.477], [0.503, -3.737, -4.106], [0.609, -4.084, -2.76], [0.64, -3.088, -1.783], [0.565, -1.745, -2.153], [0.598, -0.712, -1.139], [1.899, -0.151, -0.726], [2.081, -0.384, 0.669], [3.321, 0.134, 1.129], [-0.62, -0.265, -0.57], [-0.706, 0.607, 0.298], [-1.874, -0.914, -1.132], [-3.328, -0.272, -0.34], [0.755, -3.492, -0.348], [2.207, -3.596, 0.108], [1.683, 1.671, -4.501], [2.261, 0.066, -4.981], [2.38, 0.583, -3.29], [-0.238, 0.111, -4.833], [-0.14, 0.618, -3.158], [0.346, -2.134, -5.529], [0.479, -4.512, -4.867], [0.668, -5.132, -2.481], [1.929, 0.924, -0.921], [2.711, -0.597, -1.312], [3.421, -0.064, 2.197], [3.355, 1.208, 0.939], [4.13, -0.359, 0.588], [-1.853, -1.991, -0.946], [-1.969, -0.707, -2.2], [0.224, -2.772, 0.293], [0.253, -4.458, -0.183], [2.268, -3.892, 1.161], [2.716, -2.633, -0.003], [2.753, -4.339, -0.483]]",CCc1cccc(c1N(COC)C(=O)CCl)CC,-6.85
mobley_8127829,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[2.63, 0.23, -2.129], [1.931, -1.014, -1.603], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [2.658, 0.237, -3.224], [3.66, 0.269, -1.763], [2.119, 1.142, -1.8], [2.445, -1.911, -1.97], [0.911, -1.064, -2.004], [3.765, -2.08, 0.091], [3.685, -2.115, 2.563], [1.766, -1.095, 3.761], [-0.076, -0.038, 2.479], [-0.005, 0.003, 0.008]]",CCc1ccccc1,-0.61
mobley_819018,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-6.149, -0.668, 5.183], [-5.069, -1.055, 4.207], [-4.901, -0.357, 3.068], [-3.895, -0.591, 1.976], [-2.967, 0.612, 1.761], [-1.942, 0.404, 0.665], [-1.834, 1.163, -0.442], [-0.854, 1.022, -1.563], [-0.093, 2.219, -1.653], [-1.022, -0.773, 0.865], [-4.24, -2.232, 4.636], [-7.078, -1.196, 4.949], [-5.883, -0.909, 6.218], [-6.338, 0.409, 5.132], [-5.567, 0.486, 2.883], [-3.312, -1.502, 2.135], [-4.455, -0.765, 1.048], [-3.581, 1.483, 1.496], [-2.491, 0.888, 2.708], [-2.548, 1.975, -0.576], [-1.396, 0.885, -2.504], [-0.165, 0.184, -1.442], [0.533, 2.099, -2.386], [-1.452, -1.672, 0.41], [-0.865, -0.964, 1.931], [-0.038, -0.614, 0.411], [-4.689, -3.161, 4.27], [-3.211, -2.198, 4.275], [-4.194, -2.279, 5.729]]",CC(=CCC/C(=C/CO)/C)C,-2.52
mobley_8191186,"['C', 'C', 'F', 'F', 'F', 'Cl', 'H', 'H']","[[-0.017, 0.715, -0.271], [0.03, -0.741, 0.12], [-1.094, -1.117, 0.766], [1.085, -1.006, 0.92], [0.147, -1.519, -0.98], [-0.186, 1.75, 1.163], [0.901, 1.006, -0.789], [-0.867, 0.912, -0.93]]",C(C(F)(F)F)Cl,0.23
mobley_8207196,"['C', 'C', 'N', 'C', 'N', 'C', 'N', 'C', 'N', 'Cl', 'N', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[3.339, -0.246, 2.541], [3.497, -0.599, 1.101], [2.315, -1.236, 0.59], [2.175, -1.675, -0.721], [3.222, -1.479, -1.538], [3.015, -1.928, -2.787], [1.903, -2.523, -3.25], [0.942, -2.651, -2.322], [1.006, -2.252, -1.042], [-0.511, -3.399, -2.821], [4.072, -1.757, -3.706], [5.313, -1.141, -3.355], [6.247, -1.093, -4.519], [4.242, 0.24, 2.925], [2.481, 0.419, 2.688], [3.167, -1.155, 3.129], [4.335, -1.29, 0.965], [3.679, 0.297, 0.499], [1.531, -1.379, 1.222], [3.92, -2.09, -4.639], [5.102, -0.127, -2.997], [5.757, -1.714, -2.532], [7.194, -0.62, -4.239], [6.446, -2.101, -4.899], [5.804, -0.506, -5.333]]",CCNc1nc(nc(n1)Cl)NCC,-10.91
mobley_820789,"['C', 'C', 'C', 'C', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.608, -0.728, 0.547], [-0.19, -1.368, 1.674], [-0.752, -0.345, 2.654], [-1.539, -1.002, 3.761], [-1.702, -2.212, 3.855], [-2.027, -0.114, 4.661], [1.0, -1.482, -0.142], [1.449, -0.149, 0.942], [-0.03, -0.049, -0.028], [-1.023, -1.931, 1.235], [0.446, -2.09, 2.2], [0.037, 0.292, 3.067], [-1.441, 0.331, 2.133], [-1.828, 0.829, 4.473]]",CCCC(=O)O,-9.43
mobley_8208692,"['C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'Cl', 'Cl', 'Cl', 'C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'Cl', 'Cl', 'Cl', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.44, 0.253, -0.403], [-0.589, 0.236, 2.782], [1.748, -1.107, 4.417], [4.184, -2.398, 2.882], [4.019, -2.213, -0.143], [3.952, -3.55, -0.534], [5.001, -4.119, -1.257], [6.116, -3.35, -1.589], [6.183, -2.013, -1.198], [5.134, -1.444, -0.475], [5.209, 0.225, 0.021], [7.58, -1.064, -1.619], [7.377, -4.126, -2.487], [2.597, -4.559, -0.156], [1.919, -1.02, -1.201], [4.948, -5.162, -1.562]]",c1c(c(c(c(c1Cl)Cl)Cl)Cl)c2c(cc(c(c2Cl)Cl)Cl)Cl,-0.04
